"transaction_id","items"
"536749","15056N,18097A,18097C,20679,20894,20914,20967,20969,20975,21034,21154,21212,21415,21415,21415,21416,21417,21429,21710,22174,22174,22174,22190,22343,22371,22371,22371,22379,22441,22441,22472,22472,22474,22480,22569,22633,22664,22667,22750,22752,22866,22867,22900,22943,35271S,84029E,84029G,84347,84879,85106,85106,85123A,90081A,90082A,90082B,90082D,90177C,90185B,90185C,90186A,90195A,90195B,90196A,90199A,90204"
"536750","15056BL,20679,21068,21071,21730,21871,22411,22752,22803,37370,71053,82482,82483,82486,82494L,84029E,84029G,84406B,85123A"
"536751","22632,22633"
"536752","15056BL,20679,21068,21071,21730,21871,22411,22752,22803,37370,71053,82482,82483,82486,82494L,84029E,84029G,84406B,85123A"
"536753","22632,22633"
"536754","20726,20727,20755,20757,20759,20760,20967,20971,20974,20981,21137,21544,21899,21901,21902,21911,21948,21949,22088,22147,22150,22197,22198,22274,22296,22326,22327,22328,22335,22383,22384,22418,22470,22553,22558,22570,22633,22652,22743,22834,22867,22953,22972,22975,22976,22977,22988,84754,85185B,85185D"
"536755","21992,21993,22109,22551,22629,22838,22865,22867,22895,22972,22975,84870B,84870C,90200A,90200D"
"536756","10002,21349,21488,21902,22086,22197,22325,22439,22863,22895,22897,22909,22910,22943,22945,22968,48173C,84946,85014A"
"536759","20828,21257,21745,21781,21844,22183,22296,22924,22928,48111,48185,79163,79164,82484,82486,82494L,84683"
"536761","15060B,21116,21155,21217,21232,21527,47591D"
"536762","20971,20972,20974,21232,21481,21700,22064,22174,22726,22727,22815,22821,22865,22961,22969,22983,22985,85014A,85014B,85199L"
"536763","20973,21313,21326,21733,21801,22576,22585,22705,22813,79321,85114A,85123A"
"536765","84952C"
"536769","20724,20725,20727,21080,21210,21212,21735,22083,22084,22086,22198,22333,22355,22356,22380,22382,22384,22575,22661,22726,22729,22733,22776,22862,22909,22910,22952,72801C,72801D,79321,84347"
"536771","22558,22960,22961,22964,22965,22966,22969"
"536777","20975,21500,22940,85099B,85099F"
"536778","15036,20967,20969,20970,20971,21257,21259,21408,21422,22147,22149,22585,22915,84836"
"536779","BANK CHARGES"
"536780","21481,22114,84032A,84032B"
"536781","22865"
"536782","20718,21258,21527,21533,21539,21668,21669,21670,21671,21672,21673,22077,22111,22197,22198,22341,22379,22469,22624,22625,22626,22627,22696,22771,22772,22774,22775"
"536783","16237,20685,20719,21212,21498,21499,21500,21506,21507,21508,21509,21673,22075,22328,22452,22453,22454,22467,22492,22530,22533,22534,22536,22585,22629,22630,22659,22752,35001G,48184,48194,71459,84347,84692,84952B,84952C,85116,85178"
"536784","16237,20685,20719,21212,21498,21499,21673,22075,22452,22453,22454,22530,22533,22534,22536,22585,22629,22630,22659,22752,48187,71459,84347,84952B,85116"
"536785","20961,20963,22423,22659,84879,84946"
"536786","22617,85178"
"536787","21068,21071,21730,21871,22752,37370,71053,82482,82494L,84029E,84029G,84406B,85123A"
"536788","22558"
"536789","22632,22633"
"536790","15056BL,20679,21068,21071,21730,22752,22803,37370,71053,82482,82483,82486,82494L,84029E,84029G,84406B,85123A"
"536791","22632,22633"
"536792","22558"
"536793","20971,21912,21914,22264,22568,22570,22725,22726,22727,22750,22960"
"536794","21314,22114,22726,22727"
"536795","21967,21982,22084,22086,22865,22866,85123A"
"536796","16258A,20665,20668,20719,20719,20724,20728,20751,20752,20766,20977,20979,21025,21026,21026,21030,21031,21032,21121,21135,21268,21327,21327,21328,21328,21354,21357,21392,21392,21393,21393,21398,21399,21426,21430,21484,21559,21577,21578,21578,21581,21587,21587,21591,21591,21625,21714,21719,21892,21935,21967,21967,21967,21981,21981,21982,21982,21984,21990,21993,22077,22082,22087,22174,22181,22328,22350,22376,22376,22376,22435,22553,22553,22554,22555,22557,22561,22561,22562,22585,22585,22607,22616,22616,22617,22619,22623,22634,22635,22636,22659,22661,22744,22745,22745,22748,22791,22899,22902,22902,22906,22906,22909,22909,22952,22952,22972,22973,22974,22976,22977,22988,72598,84347,84832,84879,84879,84952B,84952C,84985A,85144"
"536797","20970,22632,22633,22865,22866,90002D"
"536798","21166,21169,21174,21175,21181,21874,21874,21877,21899,21900,21901,21902,21908,21911,22413,22424,22426,22427,22428,22429,37370,48138,79066K,82551,82552,82567,82578,82581,82583,82583,82599"
"536799","20973,20974,20975,21098,21930,21931,22386,22632,22745,22746,22748,22834,22865,22866,22867,70006,70007,85099B"
"536800","22024,22028,22031,22099,22379,22716,22717,22718,22726,22727,22730,22814,22960,22961,22969,22983,47567B,47591D,84378"
"536801","21067,21098,21484,21559,21791,22086,22111,22113,22549,22568,22749,22750,22952,82599"
"536802","21463,21464,21731,22179,22735,22779,22837,22941"
"536803","22113"
"536804","15056BL,20679,21484,21524,21658,21745,22065,22326,22328,22365,22423,22697,22777,22778,22798,22800,22801,22926,22988,37370,48138,79067,84029E,84029G,84879"
"536805","15036,20971,20972,20973,20974,21069,21788,21908,22321,22405,22406,22408,22489,22491,22492,22558,22561,22567,37370,85152"
"536806","21803,22579,82578,82580,82581"
"536808","21257,21259,21481,21669,21733,22423,22568,22569,22570,22634,22846,84029E"
"536809","84950"
"536810","21833"
"536811","22275"
"536813","17003,20668,22042,22043,22044,22086,22089,22413,22816,22818,22910,35957,37450,46000S,72816,85032D,85049A"
"536819","20914,21059,21063,21213,21506,21519,21975,22328,22427,22429,22624,22625,22667,22898,22988,72741,84375"
"536821","21034,21080,21086,21094,21217,21238,21239,21240,21429,21494,22083,22197,22425,22430,22502,22617,22630,22631,22651,22652,22666,22667,22867"
"536823","22508,82494L,85014A"
"536824","85123A"
"536830","21915,84077"
"536831","21928,21929,22207,84880"
"536832","21733,21925,21927,22763,22863,71477,84406B,85066"
"536833","15060B,20749,21349,21352,21364,21621,22065,22121,22141,22144,22186,22187,22334,22464,22465,22573,22576,22578,22593,22595,22785,22810,22910,22969,35961,71053,84970S,85014B,85123A"
"536834","21111"
"536835","22655"
"536836","16156S,16161P,21035,21039,21041,21154,21154,21155,21157,21218,21231,21232,21531,21539,21843,22060,22061,22180,22193,22197,22198,22633,22649,37449,47559B,47567B,47570B"
"536837","16161M,20972,20981,20984,21486,21499,21500,21754,21755,21980,22112,22114,22144,22171,22173,22470,22632,22633,22804,22865,82482,82483,82486,82494L,85049A,85123A,85214"
"536838","15036,40016,72232"
"536839","20685,21506,21507,21508,21509,21519,21524,21916,22023,22027,22029,22030,22585,84077,84247G,84879"
"536840","21212,21977,22077,22215,22776,22952,22961,22962,22963,84991,POST"
"536841","20724,21143,21260,21428,21429,21430,22077,22169,22170,22171,22356,22469,22470,22759,22766,22768,22771,22772,22775,22969,84879,85064"
"536842","20726,20977,21033,21981,22502,22551,22584,22617,22623,47590A,47590B"
"536843","22890,22966"
"536844","21430,22502,22841"
"536845","20615,20725,20727,20978,20979,21114,21326,21333,21479,21479,21528,21530,21706,21820,21821,21891,22162,22271,22327,22384,22619,22634,22635,22636,72807C,84029G,84832,84997B,85014A"
"536846","15060B,20681,20728,20914,20971,20972,20974,20974,20975,20982,20982,20983,20983,20983,21034,21034,21156,21668,21668,21669,21670,21671,21673,21673,21754,21891,21892,21912,22113,22113,22141,22142,22149,22179,22180,22271,22272,22274,22367,22382,22418,22423,22424,22426,22427,22442,22443,22468,22469,22470,22501,22502,22505,22605,22607,22617,22624,22625,22646,22665,22666,22667,22749,22750,22751,22752,22766,22776,22794,22797,22834,22837,22940,47021G,71477,82494L"
"536847","20956,21231,21232,21807,22065,22067,22155,22161,84347"
"536848","21928,21930,22910"
"536849","22727,22728,22730"
"536851","20682,20749,21086,21094,21428,21429,21430,21485,22111,22128,22180,22276,22333,22503,22504"
"536852","21786,21791,22539,22544,22549,22661,POST"
"536856","21591,21755,21790,21791,21889,21890,21892,21990,21993,22169,22423,22468,22549,22620,22621,22622,22623,22632,22635,22636,22697,22699,22745,22746,22747,22748,22759,22798,22800,22834,22845,22865,22940,22941,22943,22960,79000,84077,84945"
"536857","21730,21870,22078,22507,22558,22802,22804,22900,37449,85049B,85049C,85049D,85049E,85049F,85049G,85049H,85123A"
"536858","20677,20750,21731,22326,22554,POST"
"536859","21462,21733,21878,22083,22084,22086,22130,22468,22573,22574,22582,22584,22585,22594,22595,22737,22745,22812,22841,22943,79321,84692,85032D,85123A"
"536860","21484,21485,22111,22155,22158,22575,22626,22627,84347,85131A"
"536861","21249,21328,21329,22077,22149,22300,22301,22634,22636,POST"
"536862","15056bl,15056p,20658,20725,20941,21066,21071,21086,21116,21156,21166,21174,21181,21205,21218,21257,21259,21361,21557,21658,21710,21874,21876,21890,21908,22023,22109,22136,22141,22144,22167,22171,22173,22178,22179,22186,22188,22197,22200,22202,22308,22358,22386,22412,22423,22429,22457,22467,22469,22502,22525,22625,22627,22632,22659,22665,22668,22669,22697,22766,22772,22776,22786,22795,22839,22947,22988,37370,47566b,72349b,79067,82580,84754,84872a,84946,84970l,84970s,85038,85039a,85099B,DOT"
"536863","10002,10120,10123C,16237,20725,20727,20727,20767,20961,20963,20986,20986,21026,21452,21586,21882,21883,21884,22028,22147,22147,22219,22382,22383,22383,22384,22384,22537,22560,22562,22653,22745,22745,22746,22748,22750,22756,22757,22758,22758,22800,22816,22960,22968,84006,85123A,85135B,90094"
"536864","20725,20886,20975,21041,21116,21169,21181,21192,21216,21217,21218,21257,21258,21481,21488,21559,21700,21733,21791,21870,21874,21935,21945,21948,22094,22133,22144,22187,22456,22502,22569,22625,22665,22838,22891,22964,47566,48111,72349b,82484,82583,82599,84029G,84032A,84970s,85099B,DOT"
"536865","10002,15056bl,18098c,20615,20655,20679,20681,20682,20723,20724,20725,20750,20752,21035,21041,21068,21100,21108,21109,21116,21154,21157,21165,21174,21192,21201,21218,21257,21258,21259,21411,21429,21479,21481,21558,21710,21733,21786,21790,21803,21813,21865,21874,21876,21916,21942,21944,21945,21948,21981,21988,22024,22132,22133,22136,22141,22144,22166,22196,22197,22200,22207,22212,22297,22300,22301,22309,22352,22355,22358,22365,22374,22383,22386,22422,22424,22425,22457,22469,22470,22501,22502,22507,22515,22518,22525,22625,22627,22628,22629,22632,22651,22659,22666,22669,22697,22699,22772,22795,22804,22807,22813,22839,22891,22898,22925,22946,22947,22960,37370,47566,48111,71053,72349b,72741,82580,82581,82582,82583,82599,82600,84029G,84032A,84375,84509c,84534b,84559a,84596e,84832,84884a,84970l,85014a,85014b,85036b,85039a,85099B,85152,85176,DOT,M"
"536866","72803b"
"536874","20751,20754,20998,21034,21078,21080,21098,21135,21143,21206,21210,21407,21428,21462,21715,21907,21913,22076,22083,22089,22130,22144,22153,22154,22187,22222,22374,22405,22406,22449,22450,22451,22550,22632,22633,22669,22702,22798,22810,22851,22866,22866,22866,22910,22910,22912,22913,22914,22914,22940,22941,22945,22960,22961,22961,22968,35001G,79067,82483,84520B,84625A,84925D,84987,84987,84991,84993A,85049A,85049F,85099B"
"536876","10002,10133,10135,15036,15060B,16218,16225,16235,18098C,20668,20681,20685,20686,20712,20719,20723,20724,20725,20726,20727,20754,20770,20846,20902,20956,20966,20970,20971,20972,20973,20974,20975,20981,21002,21012,21015,21025,21051,21070,21071,21098,21107,21108,21111,21112,21135,21147,21154,21155,21158,21165,21166,21174,21175,21181,21191,21192,21195,21200,21212,21215,21216,21218,21219,21220,21221,21224,21231,21232,21240,21249,21258,21261,21262,21263,21272,21286,21313,21314,21327,21328,21349,21356,21381,21408,21411,21429,21439,21446,21479,21481,21484,21485,21486,21488,21494,21523,21524,21528,21530,21544,21577,21619,21638,21640,21643,21651,21675,21698,21700,21704,21711,21725,21731,21754,21755,21773,21774,21786,21790,21791,21801,21802,21803,21810,21813,21815,21826,21828,21829,21833,21844,21846,21866,21868,21870,21872,21876,21883,21884,21888,21889,21890,21891,21892,21896,21903,21906,21911,21914,21915,21917,21918,21928,21929,21931,21934,21935,21936,21942,21945,21948,21949,21955,21974,21977,21981,21982,21984,21985,21986,21990,21991,21992,21993,22028,22041,22042,22059,22067,22069,22076,22077,22081,22082,22083,22084,22086,22086,22099,22105,22107,22109,22111,22112,22114,22118,22131,22132,22135,22136,22141,22144,22147,22149,22154,22155,22156,22161,22162,22163,22174,22175,22178,22182,22186,22190,22195,22196,22197,22198,22212,22216,22219,22224,22227,22244,22245,22246,22248,22250,22251,22255,22271,22272,22273,22274,22276,22277,22278,22288,22294,22299,22301,22304,22308,22310,22311,22312,22314,22324,22326,22331,22336,22338,22348,22352,22355,22356,22358,22360,22361,22363,22364,22365,22367,22371,22378,22379,22380,22381,22382,22384,22395,22402,22406,22413,22418,22419,22420,22421,22422,22423,22424,22444,22457,22460,22466,22469,22470,22471,22473,22476,22483,22491,22492,22493,22497,22501,22507,22530,22531,22534,22539,22540,22544,22545,22546,22549,22551,22553,22554,22558,22560,22567,22568,22569,22571,22573,22574,22575,22576,22577,22578,22580,22581,22588,22588,22589,22589,22593,22594,22595,22600,22601,22603,22609,22619,22620,22621,22622,22624,22626,22627,22629,22630,22645,22649,22651,22654,22661,22664,22669,22675,22694,22697,22699,22712,22717,22726,22728,22731,22734,22735,22736,22737,22738,22739,22743,22745,22746,22748,22752,22753,22754,22755,22757,22759,22760,22762,22768,22777,22785,22791,22795,22796,22798,22801,22809,22810,22811,22812,22813,22816,22818,22834,22835,22837,22845,22851,22862,22865,22866,22867,22882,22884,22897,22899,22900,22902,22904,22906,22907,22908,22909,22909,22910,22915,22926,22927,22940,22943,22947,22948,22949,22951,22952,22952,22960,22961,22962,22963,22966,22968,22972,22973,22976,35471D,35598D,35599B,35954,35961,35965,37370,37446,44234,46776B,47566,47566B,47591B,47593B,48111,48185,48187,48188,70006,70007,71143,71477,71496A,72351A,72586,72807A,72807C,72816,72817,75049L,75131,79000,79191B,82001S,82482,82484,82580,82583,82599,82600,82616C,84029E,84029G,84030E,84031A,84031B,84032A,84032B,84050,84077,84270,84279P,84347,84375,84378,84380,84509A,84510A,84534B,84536A,84536B,84558A,84559A,84598,84625A,84659A,84660C,84661B,84663A,84673B,84685,84692,84763,84792,84879,84879,84880,84923,84926A,84927A,84927F,84945,84946,84947,84949,84968C,84969,84970L,84970S,84971S,84987,84991,84992,84992,85014B,85017A,85017B,85025B,85038,85039A,85049A,85049E,85054,85055,85099B,85099F,85106,85114B,85123A,85131B,85131D,85132A,85132C,85135B,85135C,85136A,85150,85167B,85169A,85169B,85169C,85169D,85174,85176,85186A,85203,85227,85231B,85232B,90000D,90003E,90028,90060F,90114,90115,90120B,90129F,90141A,90190C,90199B,90205A,90209B,90209C,90214A,90214B,90214C,90214E,90214F,90214G,90214H,90214I,90214L,90214N,90214R,90214Y,DOT"
"536883","22959"
"536884","21523,48138,48185"
"536885","21523,21832,22312,22632,22834,22837,22865,22866,22867,48184,51014C"
"536890","17084R,17090A,17091J"
"536920","16235,21027,21095,21161,21239,22907,84539,85049G,90096,90099"
"536938","20712,20713,20724,21258,21479,21931,22112,22356,22386,22837,79321,84997A,84997B,85099C"
"536941","22734"
"536942","22139"
"536943","21136,22086,22142,22144,22295,22469,22585,22731,22732,22733,22735,22736,22737,22738,22739,22745,22746,22748,22812,22813,22910,22940,35954,35957,84879,84944,85018D,85032D"
"536944","20725,20727,20728,22383,22384"
"536945","17107D,20751,20751,20754,20998,21100,21114,21250,21377,21379,21411,21430,21465,21469,21470,21564,21621,21677,21678,21828,21830,21830,21913,21932,21933,22029,22035,22132,22133,22278,22380,22411,22435,22437,22438,22467,22469,22551,22553,22554,22557,22635,22661,22780,22846,22943,22956,22956,37464,37489A,37489B,37489C,37489D,47503J,47504K,48184,48187,84212,84247K,84247N,84569B,84569B,84969,84997A,85014B,85227"
"536946","15036,20750,21114,21212,21843,22083,22086,22090,22449,22450,22451,22452,22454,22557,22697,22699,22731,22738,22812,22813,22909,22910,22941,22942,22943,22952,84692,84879,85049E"
"536947","20665,20983,21035,21080,21086,21094,21098,21121,21154,21155,21210,21212,21216,21217,21527,21531,21539,21592,21843,21844,22041,22072,22333,22423,22468,22558,22567,22740,22754,35004C,37343,84030E,84510A,84520B,84534B,84536A,84692,84991"
"536954","22943"
"536956","20665,20754,21041,21155,21164,21533,21905,21907,22061,22115,22358,22423,22890,47566,85152"
"536957","21523,22568,22569,22585,22617,22624,22652,22749,22909,22910,22940,84032A,84032B"
"536960","20975,21704,21889,21890,21914,21945,22086,22112,22114,22141,22142,22144,22505,47590A"
"536967","85099B,POST"
"536968","71477,79321"
"536969","71477"
"536970","22423"
"536971","21232,21700,21733,22844,22961,22969,37446,37448"
"536972","22065,22365,22414,22473,22474,22624,22625,22626,22627,22688,22781,22784,48111,48138"
"536973","21164,21179,21181,21217,21258,21259,21333,21385,21843,21906,21906,22116,22151,22158,22188,22296,22297,22456,22457,22469,22637,22694,48138,82551,82552,82580,82583,82600,85061W,85129C,85130A"
"536974","15056BL,15056P,20679,20725,20726,20749,20750,21700,21915,22027,22080,22352,22659,22748,22892,POST"
"536975","20668,20961,20966,20981,20982,21064,21164,21165,21179,21484,21815,21888,21912,21914,22049,22075,22086,22112,22113,22114,22121,22158,22180,22246,22299,22304,22423,22549,22560,22571,22572,22585,22592,22623,22704,22705,22745,22746,22747,22748,22752,22816,22837,22844,22845,22846,22847,22848,22849,22863,22909,22910,22941,22942,22944,22945,22946,22947,22948,22952,35967,79321,84030E,84352,84558A,84559A,84559B,84849A,84849B,85032D,85227"
"536976","21098,21479,21733,21930,21935,21967,21982,21985,22131,22411,22470,22633,22753,22754,22866,84029E,84029G,85099C,85123A"
"536977","21080,21086,21094,21481,21974,22131,22137,22558,22696,22837,22910,22952,22968,84029E"
"536980","22306,22423,22632,22697,22699,22865,22866,22909,22910,22952,85230B,85230F"
"536981","20967,20967,20969,20970,20972,21169,21592,21623,21820,21930,21982,22095,22130,22154,22158,22222,22411,22411,22810,48138,84029G,85136A,85136C,M"
"536982","20676,20711,20712,20717,20718,20719,20723,20724,20726,20727,20728,20734,20735,20960,20961,20963,20966,21078,21080,21098,21210,21212,21213,21215,21232,21238,21239,21240,21242,21327,21328,21329,21479,21481,21484,21485,21488,21523,21524,21668,21669,21670,21673,21864,21866,21912,21928,21929,21930,21931,21955,21976,21977,22069,22075,22076,22077,22080,22082,22083,22086,22110,22111,22112,22114,22139,22147,22149,22150,22174,22326,22327,22355,22356,22367,22378,22379,22384,22411,22417,22418,22423,22426,22469,22524,22549,22553,22554,22555,22556,22631,22637,22644,22645,22646,22652,22654,22692,22725,22726,22727,22728,22729,22734,22735,22736,22737,22738,22739,22812,22834,22835,22865,22867,22910,22941,22952,35970,47559b,47580,47591d,48173c,48187,79321,82494l,84029E,84029G,84030e,84031A,84031B,84032A,84032B,84347,84380,84692,84987,84991,84997b,84997c,84997d,85049a,85049e,85099C,85099f,85123a"
